transaction_id,sale_date,customer_id,gender,age,category,quantity,price,payment_method
2467,2025-04-12,6197,Female,49,Books,10,222.88,Cash
2468,2024-07-27,5347,Male,18,Home Decor,6,480.95,Credit Card
2469,2024-11-11,2304,Other,51,Clothing,5,369.98,Gift Card
2470,2025-02-03,4623,Other,18,Groceries,4,96.96,Credit Card
2471,2024-07-25,9644,Male,24,Home Decor,3,61.75,Online Payment
2472,2024-09-07,2989,Male,66,Clothing,2,12.5,Credit Card
2473,2024-06-17,8692,Male,34,Electronics,4,10.31,Credit Card
2474,2025-02-04,6930,Female,27,Toys,8,273.58,Gift Card
2475,2024-05-10,7729,Other,23,Toys,8,95.56,Cash
2476,2024-09-26,8974,Male,69,Electronics,5,478.99,Online Payment
2477,2024-12-30,7830,Other,38,Home Decor,8,35.93,Cash
2478,2024-07-08,6242,Male,21,Beauty,1,159.81,Cash
2479,2025-03-31,2914,Female,69,Electronics,8,183.77,Gift Card
2480,2024-08-16,4638,Female,30,Electronics,9,71.39,Credit Card
2481,2024-12-28,8699,Female,39,Home Decor,10,285.88,Debit Card
2482,2024-08-08,2016,Female,35,Home Decor,6,460.55,Gift Card
2483,2025-04-17,9613,Female,70,Electronics,9,488.56,Online Payment
2484,2025-03-30,6766,Female,42,Home Decor,9,139.4,Cash
2485,2024-08-18,7926,Female,50,Home Decor,8,341.97,Debit Card
2486,2024-08-27,9523,Other,23,Beauty,6,192.27,Debit Card
2487,2024-07-17,8185,Male,47,Toys,4,285.16,Gift Card
2488,2024-06-04,2978,Male,70,Groceries,5,147.43,Online Payment
2489,2025-01-13,7966,Other,42,Toys,2,330.09,Credit Card
2490,2025-02-06,1032,Other,26,Toys,2,337.63,Cash
2491,2024-05-16,8063,Female,26,Home Decor,2,368.21,Debit Card
2492,2025-02-26,4265,Male,56,Clothing,9,346.45,Online Payment
2493,2024-05-13,7551,Other,36,Groceries,8,85.77,Debit Card
2494,2024-09-30,6908,Female,66,Clothing,4,342.06,Gift Card
2495,2025-03-16,8505,Male,31,Home Decor,5,113.94,Online Payment
2496,2025-03-15,1925,Other,25,Books,6,108.88,Online Payment
2497,2024-07-02,9406,Female,27,Clothing,6,465.5,Gift Card
2498,2024-08-31,4420,Female,62,Groceries,4,391.43,Credit Card
2499,2024-12-20,7535,Female,26,Home Decor,7,429.37,Gift Card
2500,2025-01-24,3296,Other,55,Beauty,1,47.5,Credit Card
2501,2024-09-04,3529,Other,59,Books,8,227.46,Credit Card
2502,2024-07-28,6332,Other,35,Home Decor,5,208.44,Online Payment
2503,2025-02-23,1828,Other,22,Home Decor,4,156.29,Credit Card
2504,2024-11-02,2328,Other,63,Books,1,136.86,Gift Card
2505,2024-07-01,9865,Male,48,Books,8,131.96,Online Payment
2506,2024-07-04,2140,Male,33,Beauty,6,392.11,Credit Card
2507,2024-07-27,5467,Male,44,Clothing,10,323.88,Online Payment
2508,2024-09-09,8842,Male,53,Beauty,4,166.92,Credit Card
2509,2024-05-17,4996,Other,19,Electronics,2,73.47,Online Payment
2510,2024-05-07,9467,Female,32,Clothing,9,261.34,Gift Card
2511,2025-02-11,8622,Female,27,Home Decor,9,297.39,Online Payment
2512,2024-06-15,6864,Other,31,Clothing,5,375.38,Gift Card
2513,2025-03-12,5536,Female,36,Electronics,7,282.39,Online Payment
2514,2024-12-29,2559,Other,66,Toys,8,349.9,Cash
2515,2025-01-18,6522,Male,49,Books,9,295.9,Debit Card
2516,2024-09-04,1411,Male,58,Home Decor,8,333.46,Cash
2517,2025-03-22,6719,Male,32,Electronics,9,442.4,Online Payment
2518,2024-07-23,6242,Female,45,Books,6,177.2,Debit Card
2519,2024-08-15,7724,Female,41,Books,4,198.12,Debit Card
2520,2024-11-06,1329,Other,45,Books,10,316.31,Cash
2521,2024-07-22,2462,Other,32,Beauty,2,273.71,Debit Card
2522,2024-08-19,5484,Female,53,Toys,3,209.93,Cash
2523,2024-07-22,7620,Male,38,Home Decor,7,433.45,Gift Card
2524,2024-08-10,5858,Female,21,Home Decor,8,451.8,Debit Card
2525,2024-08-29,2416,Female,68,Electronics,4,83.31,Cash
2526,2024-06-03,3032,Male,49,Beauty,7,129.64,Gift Card
2527,2024-05-16,1369,Male,52,Beauty,1,87.59,Online Payment
2528,2024-06-13,7371,Other,50,Home Decor,1,290.12,Debit Card
2529,2025-02-11,8631,Male,37,Home Decor,9,116.6,Online Payment
2530,2024-07-31,8201,Female,57,Toys,7,418.74,Debit Card
2531,2025-04-13,8661,Male,42,Groceries,5,184.55,Credit Card
2532,2024-12-16,3466,Other,40,Clothing,10,416.07,Cash
2533,2024-06-29,1934,Female,29,Electronics,10,226.96,Cash
2534,2025-01-11,1326,Female,60,Home Decor,1,477.02,Cash
2535,2025-04-01,6150,Female,33,Books,1,267.52,Debit Card
2536,2024-12-17,8052,Female,32,Toys,2,495.31,Online Payment
2537,2024-11-18,2544,Other,54,Electronics,9,265.85,Credit Card
2538,2024-09-12,5763,Other,39,Electronics,7,389.3,Online Payment
2539,2024-06-13,9289,Other,62,Beauty,3,344.31,Gift Card
2540,2025-03-10,8821,Female,55,Clothing,9,367.38,Gift Card
2541,2025-04-04,7387,Female,28,Beauty,2,344.14,Online Payment
2542,2024-09-24,3255,Male,18,Beauty,2,383.11,Debit Card
2543,2024-09-11,2723,Other,25,Groceries,8,323.09,Online Payment
2544,2024-09-30,1015,Male,46,Books,8,101.84,Gift Card
2545,2024-06-10,6867,Female,18,Beauty,8,10.53,Cash
2546,2025-02-11,6418,Female,45,Beauty,6,52.13,Gift Card
2547,2024-08-11,7963,Female,24,Groceries,7,78.66,Debit Card
2548,2024-12-31,7644,Female,51,Toys,4,279.07,Debit Card
2549,2024-10-20,2810,Other,36,Home Decor,6,457.13,Cash
2550,2024-10-26,2252,Other,29,Toys,2,306.03,Credit Card
2551,2025-04-10,7813,Other,27,Books,9,268.25,Gift Card
2552,2025-01-28,8201,Female,18,Books,5,408.68,Gift Card
2553,2024-07-30,4617,Female,68,Beauty,6,265.29,Gift Card
2554,2025-03-29,5052,Male,67,Clothing,3,218.3,Gift Card
2555,2024-05-23,2151,Male,27,Home Decor,7,5.35,Online Payment
2556,2024-05-23,2019,Female,68,Toys,6,251.05,Gift Card
2557,2025-01-19,2606,Male,31,Groceries,10,215.97,Credit Card
2558,2025-01-22,2028,Male,51,Groceries,3,120.23,Credit Card
2559,2024-08-14,4714,Female,40,Toys,4,105.23,Cash
2560,2024-09-21,9747,Other,65,Home Decor,3,13.64,Credit Card
2561,2024-06-23,1776,Male,42,Books,1,471.58,Credit Card
2562,2025-04-30,5008,Male,63,Electronics,3,438.06,Cash
2563,2024-11-18,3398,Male,60,Beauty,4,279.68,Gift Card
2564,2024-09-25,2881,Male,61,Books,4,64.57,Cash
2565,2024-06-19,3744,Other,19,Books,4,304.61,Online Payment
2566,2024-11-17,8736,Other,47,Electronics,4,301.58,Online Payment
2567,2024-11-15,6809,Other,46,Electronics,1,423.6,Gift Card
2568,2024-08-23,3371,Other,26,Toys,1,276.53,Credit Card
2569,2024-06-27,4330,Other,59,Clothing,8,270.53,Credit Card
2570,2024-08-18,7198,Male,20,Home Decor,4,10.77,Credit Card
2571,2025-04-21,8703,Female,20,Toys,8,463.36,Gift Card
2572,2024-10-24,3904,Female,37,Clothing,8,414.67,Gift Card
2573,2024-11-04,5456,Male,45,Electronics,4,329.26,Debit Card
2574,2025-03-23,7046,Other,27,Home Decor,3,487.86,Online Payment
2575,2024-09-30,3331,Other,20,Toys,5,62.58,Credit Card
2576,2024-09-29,1082,Female,32,Beauty,6,173.62,Online Payment
2577,2024-07-17,3648,Other,32,Home Decor,7,224.05,Debit Card
2578,2025-01-29,3014,Other,57,Toys,10,200.51,Cash
2579,2024-05-06,3233,Other,20,Electronics,9,336.77,Debit Card
2580,2025-02-15,3153,Male,50,Books,4,494.12,Gift Card
2581,2024-12-19,8940,Female,68,Beauty,2,497.18,Cash
2582,2024-11-21,2440,Female,58,Beauty,7,196.58,Online Payment
2583,2024-11-22,9823,Other,34,Books,4,147.24,Cash
2584,2024-10-10,5212,Male,61,Groceries,10,28.3,Debit Card
2585,2025-01-08,5097,Other,31,Home Decor,2,360.26,Gift Card
2586,2024-08-07,7954,Male,32,Home Decor,2,438.93,Cash
2587,2024-06-06,5985,Other,26,Clothing,3,497.12,Gift Card
2588,2025-03-08,9262,Male,55,Toys,1,364.43,Online Payment
2589,2025-01-02,7790,Other,61,Home Decor,3,443.12,Online Payment
2590,2024-11-06,3726,Female,49,Beauty,7,474.32,Cash
2591,2024-09-20,7452,Other,27,Books,5,411.9,Cash
2592,2024-11-03,5582,Other,30,Groceries,5,96.47,Credit Card
2593,2024-09-18,4922,Male,25,Beauty,10,252.29,Gift Card
2594,2024-10-30,1656,Male,22,Groceries,8,468.76,Debit Card
2595,2025-04-26,5372,Other,29,Clothing,10,22.77,Debit Card
2596,2024-07-25,5541,Other,40,Toys,5,407.64,Cash
2597,2024-12-30,1203,Female,46,Beauty,1,204.17,Online Payment
2598,2024-09-13,3857,Other,47,Books,9,326.19,Debit Card
2599,2024-10-26,4234,Female,36,Groceries,4,279.26,Credit Card
2600,2024-11-20,1696,Other,28,Toys,2,466.2,Cash
2601,2024-12-26,9613,Male,30,Home Decor,3,363.87,Gift Card
2602,2024-05-11,7619,Male,55,Clothing,3,360.75,Debit Card
2603,2024-12-12,1690,Female,52,Home Decor,7,200.23,Debit Card
2604,2025-02-01,6371,Female,32,Toys,6,295.33,Online Payment
2605,2024-10-22,1471,Other,61,Electronics,1,73.16,Debit Card
2606,2024-05-23,7922,Other,51,Electronics,10,37.27,Credit Card
2607,2024-12-13,8126,Other,22,Home Decor,10,97.37,Credit Card
2608,2024-10-18,7420,Other,41,Home Decor,1,222.9,Credit Card
2609,2024-10-05,4168,Other,25,Clothing,5,465.11,Gift Card
2610,2024-11-08,2109,Other,55,Electronics,8,273.92,Debit Card
2611,2024-09-07,7378,Male,50,Groceries,9,185.91,Gift Card
2612,2025-03-19,6786,Female,31,Home Decor,3,374.08,Credit Card
2613,2024-10-17,2590,Male,68,Books,9,17.4,Debit Card
2614,2024-09-02,8051,Other,36,Electronics,7,289.74,Gift Card
2615,2024-08-16,7022,Male,68,Toys,3,339.8,Online Payment
2616,2024-11-27,7094,Other,51,Electronics,5,189.82,Credit Card
2617,2025-01-20,4978,Other,56,Toys,7,281.89,Cash
2618,2024-05-27,2521,Other,68,Electronics,3,40.89,Online Payment
2619,2024-09-19,4905,Other,40,Home Decor,8,125.25,Online Payment
2620,2024-08-04,9977,Male,65,Books,5,389.57,Credit Card
2621,2025-03-05,6940,Other,66,Electronics,7,301.58,Cash
2622,2024-10-01,5470,Female,68,Clothing,7,351.05,Credit Card
2623,2024-12-08,1747,Female,42,Home Decor,5,9.27,Credit Card
2624,2024-12-06,2616,Other,34,Home Decor,1,386.07,Debit Card
2625,2024-07-07,4161,Male,40,Clothing,10,95.91,Credit Card
2626,2025-05-05,3957,Male,35,Clothing,5,360.48,Gift Card
2627,2025-03-19,7717,Female,51,Toys,4,292.6,Cash
2628,2024-12-01,6353,Other,44,Home Decor,4,246.14,Cash
2629,2025-02-13,5424,Male,66,Toys,1,67.79,Gift Card
2630,2024-11-24,5720,Female,26,Toys,7,318.25,Gift Card
2631,2025-04-11,7400,Other,45,Toys,1,182.08,Online Payment
2632,2025-03-14,7186,Male,51,Clothing,1,191.73,Credit Card
2633,2025-03-27,6778,Male,66,Clothing,9,376.26,Cash
2634,2024-07-05,2817,Male,47,Toys,1,374.0,Credit Card
2635,2024-11-22,4487,Female,59,Groceries,1,84.0,Cash
2636,2024-06-03,8192,Male,39,Beauty,3,429.66,Debit Card
2637,2025-02-25,5803,Male,53,Home Decor,6,152.12,Cash
2638,2025-02-10,3181,Female,53,Clothing,6,216.39,Online Payment
2639,2024-07-18,6965,Male,70,Clothing,8,310.17,Online Payment
2640,2024-12-05,1172,Female,65,Toys,2,397.84,Credit Card
2641,2024-08-30,6555,Other,68,Electronics,5,138.75,Online Payment
2642,2024-12-21,8855,Female,51,Toys,8,375.4,Cash
2643,2025-04-15,9153,Male,44,Beauty,4,137.05,Gift Card
2644,2025-03-09,9535,Female,40,Electronics,3,405.53,Credit Card
2645,2024-07-10,6783,Male,50,Books,6,236.6,Online Payment
2646,2024-07-04,1022,Female,67,Books,1,133.27,Cash
2647,2024-11-11,1578,Female,23,Beauty,1,264.93,Online Payment
2648,2024-12-23,8013,Other,42,Home Decor,8,30.34,Gift Card
2649,2024-11-20,3238,Other,65,Toys,10,252.41,Credit Card
2650,2024-07-19,1116,Other,25,Groceries,3,426.78,Debit Card
2651,2024-10-24,5193,Female,66,Home Decor,9,130.86,Online Payment
2652,2024-09-15,5961,Other,35,Books,7,428.49,Credit Card
2653,2024-06-11,9974,Other,69,Toys,5,238.19,Debit Card
2654,2025-02-07,9803,Male,59,Groceries,7,158.42,Online Payment
2655,2025-02-01,7755,Female,26,Groceries,8,301.5,Credit Card
2656,2025-04-22,4788,Female,64,Groceries,8,386.58,Credit Card
2657,2024-09-21,4211,Other,70,Books,8,252.83,Credit Card
2658,2025-04-15,9462,Female,47,Groceries,3,410.27,Credit Card
2659,2024-11-26,1500,Female,52,Groceries,3,48.58,Debit Card
2660,2024-10-26,2721,Male,40,Clothing,9,212.13,Credit Card
2661,2024-12-12,3980,Male,59,Beauty,7,105.79,Debit Card
2662,2024-09-26,4250,Female,63,Electronics,9,351.84,Credit Card
2663,2024-08-13,3141,Other,23,Books,10,160.28,Credit Card
2664,2024-12-26,7087,Female,24,Electronics,4,469.62,Online Payment
2665,2025-01-15,3174,Female,47,Toys,8,363.71,Cash
2666,2025-04-03,6014,Male,48,Clothing,4,346.84,Credit Card
2667,2024-11-09,4955,Other,66,Electronics,8,317.2,Online Payment
2668,2025-02-08,3865,Other,63,Beauty,1,428.96,Debit Card
2669,2025-04-05,8153,Male,61,Groceries,1,333.27,Online Payment
2670,2024-10-02,7474,Female,57,Beauty,9,182.45,Debit Card
2671,2024-09-15,8363,Male,21,Beauty,8,322.15,Cash
2672,2025-04-30,3771,Male,65,Toys,3,421.18,Online Payment
2673,2025-03-14,5159,Male,20,Home Decor,7,32.29,Credit Card
2674,2024-11-24,1405,Female,60,Clothing,1,152.84,Credit Card
2675,2024-11-24,8913,Other,51,Beauty,9,154.58,Debit Card
2676,2024-09-28,8700,Other,37,Books,6,454.34,Cash
2677,2024-06-12,8300,Male,57,Home Decor,3,230.39,Gift Card
2678,2024-09-19,8859,Female,57,Books,5,98.77,Online Payment
2679,2025-01-05,9501,Female,58,Groceries,8,275.94,Cash
2680,2025-03-08,8898,Female,60,Beauty,9,300.81,Debit Card
2681,2024-09-04,8987,Other,31,Books,9,342.36,Credit Card
2682,2024-08-24,8335,Other,35,Books,10,120.92,Cash
2683,2025-04-26,3431,Female,31,Toys,5,222.26,Online Payment
2684,2024-10-21,3646,Female,42,Books,2,86.88,Credit Card
2685,2024-10-17,7634,Female,60,Toys,2,122.58,Debit Card
2686,2024-12-13,1013,Male,22,Beauty,6,458.39,Debit Card
2687,2024-12-14,4116,Male,20,Clothing,10,42.29,Online Payment
2688,2024-05-26,5392,Female,36,Toys,9,490.45,Cash
2689,2025-02-23,2932,Other,44,Toys,7,208.74,Gift Card
2690,2025-03-18,8085,Other,70,Groceries,10,421.56,Gift Card
2691,2024-07-15,6125,Female,43,Clothing,10,216.36,Cash
2692,2024-09-11,7447,Male,20,Clothing,7,425.38,Debit Card
2693,2025-01-25,8662,Female,35,Toys,9,430.27,Credit Card
2694,2025-03-30,9792,Male,65,Toys,10,473.37,Debit Card
2695,2024-09-05,8035,Female,44,Home Decor,7,393.39,Cash
2696,2025-03-14,2970,Female,37,Toys,8,210.86,Debit Card
2697,2024-08-13,3964,Other,60,Books,7,315.94,Debit Card
2698,2024-11-05,1676,Other,58,Home Decor,1,157.71,Cash
2699,2024-06-11,3518,Male,66,Books,8,103.85,Gift Card
2700,2025-01-02,8218,Other,60,Electronics,8,168.53,Cash
2701,2024-05-07,2984,Female,60,Toys,8,222.87,Gift Card
2702,2024-07-16,4724,Female,64,Electronics,10,449.01,Debit Card
2703,2024-12-28,5079,Other,41,Home Decor,7,160.76,Cash
2704,2024-07-03,6013,Other,42,Toys,5,359.57,Cash
2705,2024-09-04,5937,Male,69,Groceries,8,296.59,Cash
2706,2024-12-09,5636,Female,70,Books,7,344.28,Gift Card
2707,2025-04-28,2595,Female,40,Groceries,2,238.23,Cash
2708,2024-10-19,2057,Male,42,Home Decor,3,340.61,Online Payment
2709,2024-09-04,2057,Other,21,Toys,1,378.28,Online Payment
2710,2025-04-01,2826,Male,64,Toys,4,202.75,Cash
2711,2025-01-09,7490,Male,52,Books,7,440.45,Cash
2712,2025-01-17,3535,Male,69,Groceries,10,483.93,Gift Card
2713,2025-03-18,6895,Male,33,Books,2,353.43,Cash
2714,2025-04-10,6381,Male,64,Books,8,106.6,Cash
2715,2024-09-30,4926,Female,28,Beauty,2,295.47,Cash
2716,2024-10-01,2386,Other,64,Home Decor,4,435.74,Debit Card
2717,2025-02-04,9260,Other,49,Clothing,3,461.27,Online Payment
2718,2025-02-19,5147,Female,46,Toys,3,302.72,Gift Card
2719,2025-02-06,2247,Other,61,Home Decor,4,119.27,Debit Card
2720,2025-05-02,7620,Male,32,Beauty,3,54.04,Debit Card
2721,2024-07-30,7927,Male,37,Toys,1,293.2,Credit Card
2722,2024-05-10,8840,Other,44,Groceries,7,448.55,Debit Card
2723,2024-09-28,6285,Other,34,Home Decor,10,387.0,Gift Card
2724,2024-06-23,7722,Other,42,Books,9,43.01,Credit Card
2725,2025-03-29,1229,Female,38,Electronics,5,174.09,Debit Card
2726,2024-06-21,7147,Other,21,Beauty,2,146.56,Online Payment
2727,2024-09-13,1243,Male,22,Home Decor,6,376.53,Credit Card
2728,2025-02-13,1785,Other,19,Books,6,481.04,Cash
2729,2025-03-28,7128,Other,58,Beauty,2,480.82,Online Payment
2730,2025-03-25,7783,Female,60,Toys,4,136.82,Debit Card
2731,2025-02-12,1245,Male,30,Beauty,7,27.67,Online Payment
2732,2025-03-15,6440,Other,62,Groceries,6,457.89,Debit Card
2733,2024-06-16,1679,Female,67,Electronics,2,118.86,Cash
2734,2024-05-28,2937,Male,18,Home Decor,8,203.47,Online Payment
2735,2025-03-17,4611,Female,20,Beauty,9,282.63,Online Payment
2736,2024-08-26,6720,Female,38,Books,1,434.04,Credit Card
2737,2024-10-03,1799,Female,47,Beauty,6,408.66,Cash
2738,2024-05-25,8381,Male,62,Home Decor,4,92.03,Gift Card
2739,2025-01-29,9147,Other,32,Home Decor,4,451.26,Online Payment
2740,2025-03-29,5942,Male,42,Groceries,10,314.73,Credit Card
2741,2024-10-27,4695,Male,18,Electronics,4,169.23,Online Payment
2742,2025-01-23,5961,Other,31,Home Decor,3,451.0,Debit Card
2743,2024-06-28,6143,Male,35,Clothing,3,100.43,Cash
2744,2024-12-13,4821,Male,49,Groceries,9,264.65,Credit Card
2745,2025-04-03,9271,Female,38,Clothing,3,203.63,Online Payment
2746,2024-10-16,7069,Other,33,Toys,4,482.94,Gift Card
2747,2025-03-10,9384,Female,32,Clothing,6,237.89,Cash
2748,2025-02-20,4816,Other,46,Clothing,8,447.46,Cash
2749,2024-05-12,1132,Female,51,Toys,5,434.0,Cash
2750,2024-08-08,9353,Male,46,Clothing,3,55.19,Online Payment
2751,2024-11-07,6155,Female,60,Toys,4,483.9,Credit Card
2752,2025-04-13,8283,Other,32,Toys,1,260.02,Gift Card
2753,2024-11-15,3600,Female,39,Clothing,3,102.75,Debit Card
2754,2024-08-14,3917,Other,34,Home Decor,5,440.04,Gift Card
2755,2024-06-26,4857,Male,66,Groceries,3,232.85,Debit Card
2756,2024-12-09,3250,Male,29,Books,3,262.11,Gift Card
2757,2025-02-15,2360,Other,56,Books,3,186.69,Credit Card
2758,2024-07-22,7257,Female,31,Electronics,4,428.91,Online Payment
2759,2024-08-28,1508,Female,49,Groceries,1,439.18,Cash
2760,2024-11-05,2634,Female,55,Electronics,6,262.8,Cash
2761,2025-01-08,6836,Male,66,Home Decor,2,150.1,Credit Card
2762,2025-01-14,5662,Male,36,Home Decor,2,396.0,Credit Card
2763,2025-02-07,7553,Male,33,Home Decor,10,143.97,Debit Card
2764,2025-02-04,3476,Male,60,Home Decor,3,78.06,Gift Card
2765,2024-06-29,3545,Female,57,Groceries,10,427.21,Cash
2766,2025-04-29,8412,Other,62,Toys,6,498.74,Online Payment
2767,2024-12-18,9348,Male,19,Beauty,10,200.86,Credit Card
2768,2024-10-17,3770,Other,66,Clothing,9,317.77,Online Payment
2769,2024-07-16,5604,Other,18,Electronics,3,207.05,Online Payment
2770,2024-12-31,5078,Male,56,Toys,10,229.32,Cash
2771,2025-03-01,8226,Male,57,Groceries,2,405.53,Credit Card
2772,2024-12-05,2915,Other,46,Clothing,7,444.2,Credit Card
2773,2024-07-13,9505,Other,61,Books,10,258.9,Debit Card
2774,2025-02-13,6369,Female,40,Electronics,6,76.06,Gift Card
2775,2024-07-02,1925,Other,33,Clothing,6,224.62,Cash
2776,2024-11-07,8047,Other,62,Clothing,10,177.77,Debit Card
2777,2025-03-25,1419,Female,54,Clothing,6,106.43,Gift Card
2778,2024-10-13,3537,Male,62,Toys,2,438.81,Debit Card
2779,2025-03-28,5120,Male,66,Home Decor,1,338.44,Cash
2780,2024-06-23,7461,Male,35,Beauty,9,181.64,Cash
2781,2024-05-24,6122,Male,22,Toys,10,243.93,Credit Card
2782,2024-09-11,4093,Female,43,Toys,4,158.97,Gift Card
2783,2024-12-21,6847,Other,42,Clothing,2,465.51,Gift Card
2784,2025-02-10,5017,Female,48,Books,2,402.89,Gift Card
2785,2024-10-17,9519,Female,33,Groceries,6,295.48,Cash
2786,2025-03-08,3647,Male,67,Toys,5,345.55,Credit Card
2787,2025-02-13,1662,Other,59,Clothing,8,250.53,Gift Card
2788,2025-04-09,8101,Other,39,Home Decor,5,127.45,Online Payment
2789,2025-01-08,6876,Male,53,Toys,6,276.81,Gift Card
2790,2024-06-26,7599,Male,41,Beauty,9,148.6,Online Payment
2791,2025-04-24,4148,Male,59,Beauty,1,80.86,Gift Card
2792,2024-07-28,1582,Female,37,Electronics,5,273.58,Online Payment
2793,2024-09-10,6665,Male,34,Clothing,1,284.27,Credit Card
2794,2024-11-25,8682,Female,34,Electronics,3,249.53,Online Payment
2795,2024-06-12,8134,Female,69,Clothing,8,208.62,Credit Card
2796,2024-10-05,8168,Other,63,Electronics,10,186.51,Debit Card
2797,2025-01-28,1253,Female,24,Beauty,1,495.19,Debit Card
2798,2024-12-13,4852,Female,69,Clothing,9,222.93,Credit Card
2799,2024-07-02,5957,Female,49,Groceries,4,90.27,Online Payment
2800,2024-05-21,6146,Other,50,Home Decor,7,185.69,Cash
2801,2024-06-19,3368,Female,61,Home Decor,2,137.21,Credit Card
2802,2025-01-13,2015,Female,60,Beauty,9,429.76,Gift Card
2803,2025-01-08,8383,Other,53,Home Decor,6,394.32,Debit Card
2804,2024-10-06,5349,Male,41,Beauty,4,109.08,Gift Card
2805,2024-05-30,4377,Other,22,Home Decor,10,216.08,Debit Card
2806,2024-08-09,3102,Male,50,Beauty,9,367.95,Gift Card
2807,2025-01-05,8397,Male,53,Books,2,274.23,Debit Card
2808,2025-04-06,8993,Other,70,Toys,7,202.17,Debit Card
2809,2024-09-09,1126,Other,19,Electronics,8,236.67,Gift Card
2810,2024-12-25,8128,Female,36,Beauty,8,473.34,Cash
2811,2024-05-25,2215,Female,50,Toys,5,300.96,Cash
2812,2024-12-01,6597,Female,43,Home Decor,1,461.93,Cash
2813,2024-10-22,6552,Female,33,Books,4,182.88,Cash
2814,2024-06-23,1134,Female,43,Toys,7,299.41,Online Payment
2815,2024-07-12,8345,Male,19,Electronics,1,448.21,Gift Card
2816,2025-03-03,8369,Other,40,Clothing,7,480.58,Debit Card
2817,2024-12-28,3811,Female,41,Books,5,452.78,Gift Card
2818,2024-09-29,9055,Female,23,Home Decor,10,327.13,Online Payment
2819,2025-02-21,3316,Other,29,Home Decor,1,118.98,Credit Card
2820,2024-10-01,8635,Other,47,Books,7,165.55,Credit Card
2821,2024-06-06,8307,Female,38,Groceries,10,117.5,Credit Card
2822,2024-08-17,7176,Female,41,Books,8,247.94,Online Payment
2823,2025-03-02,1176,Female,48,Electronics,7,349.72,Cash
2824,2024-10-04,1904,Other,69,Groceries,4,282.54,Debit Card
2825,2024-09-15,1799,Female,49,Groceries,1,266.49,Online Payment
2826,2024-07-12,7148,Male,67,Clothing,6,103.11,Gift Card
2827,2024-12-09,1084,Male,55,Groceries,1,139.67,Credit Card
2828,2024-11-25,9862,Female,63,Home Decor,5,439.96,Online Payment
2829,2024-07-20,4193,Male,47,Electronics,8,477.08,Online Payment
2830,2024-11-23,3931,Other,37,Home Decor,10,425.39,Gift Card
2831,2025-03-25,2056,Female,26,Clothing,10,22.95,Gift Card
2832,2024-07-03,3458,Male,30,Clothing,10,395.13,Gift Card
2833,2025-03-03,2947,Male,30,Clothing,8,213.99,Cash
2834,2024-09-27,5347,Female,56,Beauty,6,384.59,Cash
2835,2025-04-30,9751,Male,60,Clothing,3,267.77,Credit Card
2836,2024-05-06,1827,Male,43,Groceries,4,339.67,Credit Card
2837,2024-09-10,2080,Other,67,Beauty,4,478.4,Debit Card
2838,2024-07-20,1888,Female,54,Clothing,4,263.54,Credit Card
2839,2025-03-17,8297,Male,19,Home Decor,3,131.06,Gift Card
2840,2025-02-16,9802,Female,42,Home Decor,3,309.76,Gift Card
2841,2024-11-23,8041,Female,29,Books,7,487.43,Online Payment
2842,2024-06-07,4299,Other,47,Groceries,7,80.75,Credit Card
2843,2024-12-16,8168,Female,33,Toys,3,118.15,Cash
2844,2024-10-03,6004,Male,59,Clothing,5,177.83,Online Payment
2845,2024-09-04,1819,Other,38,Toys,1,483.25,Debit Card
2846,2024-06-03,7111,Other,46,Electronics,8,65.24,Debit Card
2847,2025-04-09,2082,Female,29,Groceries,4,365.08,Debit Card
2848,2025-04-15,8969,Other,33,Groceries,2,133.57,Gift Card
2849,2024-10-20,4391,Male,59,Beauty,5,114.01,Online Payment
2850,2024-09-26,9314,Other,19,Electronics,9,40.94,Cash
2851,2024-09-28,6981,Other,19,Clothing,5,137.46,Debit Card
2852,2024-07-22,3691,Other,66,Toys,5,196.17,Online Payment
2853,2024-05-26,5009,Other,19,Beauty,3,334.63,Cash
2854,2024-12-19,4932,Female,52,Groceries,1,421.9,Credit Card
2855,2025-03-09,4271,Other,63,Books,8,248.59,Cash
2856,2024-07-09,6284,Male,68,Groceries,7,263.91,Credit Card
2857,2024-06-03,1700,Other,20,Home Decor,6,75.68,Cash
2858,2025-04-24,6246,Female,23,Clothing,8,459.72,Gift Card
2859,2025-03-17,9225,Female,27,Books,9,23.75,Cash
2860,2024-06-02,7755,Male,25,Home Decor,7,33.71,Credit Card
2861,2025-03-14,9153,Male,33,Toys,6,151.0,Cash
2862,2024-10-11,4700,Other,38,Electronics,3,296.17,Gift Card
2863,2024-12-31,5010,Male,53,Clothing,6,102.32,Online Payment
2864,2024-07-08,4398,Female,28,Electronics,4,245.8,Cash
2865,2024-11-11,5979,Male,69,Groceries,8,230.84,Gift Card
2866,2024-05-29,9110,Female,50,Groceries,5,199.45,Credit Card
2867,2024-10-06,1861,Other,19,Electronics,6,13.56,Gift Card
2868,2024-09-29,8008,Male,66,Clothing,8,102.89,Credit Card
2869,2024-12-27,9443,Male,48,Home Decor,6,447.63,Gift Card
2870,2025-04-13,3862,Male,41,Groceries,7,287.42,Debit Card
2871,2024-12-26,8472,Other,62,Clothing,5,247.19,Cash
2872,2025-03-14,8350,Female,62,Beauty,1,124.62,Credit Card
